,ARRIVAL DATE,ARRIVAL TIME (if avail),TERMINAL,SHIP NAME,LAST PORT OF CALL (if avail),PRODUCT TYPE - OIL,"PRODUCT AMOUNT - OIL, Incoming (Multiply metric tons by 7.5 for approx bbls)","PRODUCT AMOUNT - OIL, Outgoing",RUNNING TOTAL,PRODUCT TYPE - NON-OIL,"PRODUCT AMOUNT - NON OIL, Incoming","PRODUCT AMOUNT - NON OIL, Outgoing",Running Total (Specify units),Year,Month,Day
713,2021-04-14,,Gulf,Nor'easter,St. John ,23 - Unleaded Gasoline,12000.0,0.0,29202534.0,,,,,2021,4,14
714,2021-04-16,,Citgo,New England,St. John ,28 - Premium Unleaded Gasoline,18000.0,0.0,29220534.0,,,,,2021,4,16
715,2021-04-16,,Citgo,New England,St. John ,23 - Unleaded Gasoline,90000.0,0.0,29310534.0,,,,,2021,4,16
716,2021-04-16,,Gulf,New England,St. John ,23 - Unleaded Gasoline,12000.0,0.0,29322534.0,,,,,2021,4,16
717,2021-04-23,,Citgo,New England,St. John ,23 - Unleaded Gasoline,76000.0,0.0,29398534.0,,,,,2021,4,23
718,2021-04-26,,Sprague,Penn 92,St. John ,88 - Other,18500.0,0.0,29417034.0,,,,,2021,4,26
719,2021-04-26,,Sprague,Penn 92,St. John ,41 - Asphalt,71000.0,0.0,29488034.0,,,,,2021,4,26
720,2021-04-26,,Global,New England,,06 - #6 Fuel Oil (aka IFO 380),2254.0,0.0,29490288.0,,,,,2021,4,26
721,2021-04-27,,Gulf,Nor'easter,St. John ,29 - Diesel (aka ULSD),60000.0,0.0,29550288.0,,,,,2021,4,27
722,2021-04-27,,Gulf,Nor'easter,St. John ,23 - Unleaded Gasoline,40000.0,0.0,29590288.0,,,,,2021,4,27
723,2021-04-28,,Buckeye,East Coast,St. John ,23 - Unleaded Gasoline,45000.0,0.0,29635288.0,,,,,2021,4,28
724,2021-04-28,,Buckeye,East Coast,St. John ,23 - Unleaded Gasoline,68000.0,0.0,29703288.0,,,,,2021,4,28
725,2021-04-28,,Buckeye,East Coast,St. John ,29 - Diesel (aka ULSD),25000.0,0.0,29728288.0,,,,,2021,4,28
726,2021-04-28,,Buckeye,East Coast,St. John ,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",17000.0,0.0,29745288.0,,,,,2021,4,28
727,2021-04-28,,Citgo,East Coast,St. John ,28 - Premium Unleaded Gasoline,23000.0,0.0,29768288.0,,,,,2021,4,28
728,2021-04-28,,Citgo,East Coast,St. John ,23 - Unleaded Gasoline,60000.0,0.0,29828288.0,,,,,2021,4,28
729,2021-04-30,,Citgo,New England,St. John ,23 - Unleaded Gasoline,100000.0,0.0,29928288.0,,,,,2021,4,30
730,2021-04-30,,Citgo,New England,St. John ,29 - Diesel (aka ULSD),38000.0,0.0,29966288.0,,,,,2021,4,30
731,2021-04-30,,Buckeye,New England,St. John ,29 - Diesel (aka ULSD),47000.0,0.0,30013288.0,,,,,2021,4,30
732,2021-04-30,,Buckeye,New England,St. John ,23 - Unleaded Gasoline,35000.0,0.0,30048288.0,,,,,2021,4,30
733,2021-04-30,,Buckeye,New England,St. John ,23 - Unleaded Gasoline,45000.0,0.0,30093288.0,,,,,2021,4,30
734,2021-05-02,,Gulf,SCF USSURI,"New Haven, CT",23 - Unleaded Gasoline,130000.0,0.0,30223288.0,,,,,2021,5,2
735,2021-05-04,,Sprague,Nor'easter,St. John ,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",25000.0,0.0,30248288.0,,,,,2021,5,4
736,2021-05-04,,Sprague,Nor'easter,St. John ,25 - Jet Fuel,35000.0,0.0,30283288.0,,,,,2021,5,4
737,2021-05-05,,Gulf,RTC-104,"New Haven, CT",34 - Ethanol (aka E-100),20000.0,0.0,30303288.0,,,,,2021,5,5
738,2021-05-06,,Citgo,DBL-140,New York,34 - Ethanol (aka E-100),15000.0,0.0,30318288.0,,,,,2021,5,6
739,2021-05-07,,Global,T/B Penn 92,St. John ,41 - Asphalt,34000.0,0.0,30352288.0,,,,,2021,5,7
740,2021-05-07,,Buckeye,DBL-104,New York,34 - Ethanol (aka E-100),10000.0,0.0,30362288.0,,,,,2021,5,7
741,2021-05-08,,Citgo,Iver Prosperity,"Portsmouth, NH",23 - Unleaded Gasoline,37000.0,0.0,30399288.0,,,,,2021,5,8
742,2021-05-09,,Citgo,Acadian,St. John ,23 - Unleaded Gasoline,71000.0,0.0,30470288.0,,,,,2021,5,9
743,2021-05-09,,Citgo,Acadian,St. John ,23 - Unleaded Gasoline,23000.0,0.0,30493288.0,,,,,2021,5,9
744,2021-05-09,,Gulf,Acadian,St. John ,23 - Unleaded Gasoline,12000.0,0.0,30505288.0,,,,,2021,5,9
745,2021-05-13,,Citgo,Acadian,St. John ,23 - Unleaded Gasoline,105000.0,0.0,30610288.0,,,,,2021,5,13
746,2021-05-13,,Buckeye,Acadian,St. John ,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",8000.0,0.0,30618288.0,,,,,2021,5,13
747,2021-05-13,,Buckeye,Acadian,St. John ,29 - Diesel (aka ULSD),42000.0,0.0,30660288.0,,,,,2021,5,13
748,2021-05-13,,Buckeye,Acadian,St. John ,23 - Unleaded Gasoline,72000.0,0.0,30732288.0,,,,,2021,5,13
749,2021-05-13,,Buckeye,Acadian,St. John ,23 - Unleaded Gasoline,40000.0,0.0,30772288.0,,,,,2021,5,13
750,2021-05-14,,Citgo,DBL-140,New York,34 - Ethanol (aka E-100),10000.0,0.0,30782288.0,,,,,2021,5,14
751,2021-05-14,,Buckeye,DBL-140,New York,34 - Ethanol (aka E-100),10000.0,0.0,30792288.0,,,,,2021,5,14
752,2021-05-19,,Citgo,Acadian,St. John ,28 - Premium Unleaded Gasoline,20000.0,0.0,30812288.0,,,,,2021,5,19
753,2021-05-19,,Citgo,Acadian,St. John ,23 - Unleaded Gasoline,110000.0,0.0,30922288.0,,,,,2021,5,19
754,2021-05-20,,Portland Pipeline,Olympisky Prospect,,61 - Crude Oil,657243.0,0.0,31579531.0,,,,,2021,5,20
755,2021-05-20,,Citgo,Eva Leigh Cutler,New York,34 - Ethanol (aka E-100),26000.0,0.0,31605531.0,,,,,2021,5,20
756,2021-05-21,,Portland Pipeline,Olympisky Prospect,,61 - Crude Oil,658000.0,0.0,32263531.0,,,,,2021,5,21
757,2021-05-21,,Gulf,Nor'easter,St. John ,23 - Unleaded Gasoline,38000.0,0.0,32301531.0,,,,,2021,5,21
758,2021-05-25,,Citgo,New England,St. John ,29 - Diesel (aka ULSD),30000.0,0.0,32331531.0,,,,,2021,5,25
759,2021-05-25,,Citgo,New England,St. John ,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",10000.0,0.0,32341531.0,,,,,2021,5,25
760,2021-05-25,,Citgo,New England,St. John ,23 - Unleaded Gasoline,111000.0,0.0,32452531.0,,,,,2021,5,25
761,2021-05-28,,Citgo,DBL-104,St. John ,34 - Ethanol (aka E-100),16000.0,0.0,32468531.0,,,,,2021,5,28
762,2021-05-28,,Buckeye,DBL-104,New York,34 - Ethanol (aka E-100),10000.0,0.0,32478531.0,,,,,2021,5,28
763,2021-05-29,,Citgo,New England,St. John ,29 - Diesel (aka ULSD),50000.0,0.0,32528531.0,,,,,2021,5,29
764,2021-05-29,,Citgo,New England,St. John ,23 - Unleaded Gasoline,65000.0,0.0,32593531.0,,,,,2021,5,29
765,2021-05-29,,Global,New England,,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",1525.0,0.0,32595056.0,,,,,2021,5,29
766,2021-05-29,,Global,New England,,06 - #6 Fuel Oil (aka IFO 380),2371.0,0.0,32597427.0,,,,,2021,5,29
767,2021-05-30,,Global,New England,,"02 - #2 Fuel Oil (aka FO, MGO, DMA)",1016.0,0.0,32598443.0,,,,,2021,5,30
768,2021-05-30,,Global,New England,,06 - #6 Fuel Oil (aka IFO 380),4540.0,0.0,32602983.0,,,,,2021,5,30
769,2021-05-30,,Gulf,Aker Alos,"New Haven, CT",23 - Unleaded Gasoline,110000.0,0.0,32712983.0,,,,,2021,5,30
